Id,MaHoSo,SoBaoDanh,ThuTuNhanHoSo,MaSinhVien,MaBarcode,HoDem,Ten,GioiTinh,NgaySinh,DonViCuDiHoc,DanToc,TonGiao,HoKhauThuongTru,DiaChiLienLac,TenTinh,TenHuyen,TenPhuongXa,NoiSinhTinh,NoiSinhHuyen,NoiSinhPhuongXa,NguyenQuan,TenDoiTuong,TenDoiTuongChinhSach,KhuVuc,PhanHe,TruongTotNghiep,NgayVaoDoan,NgayVaoDang,SoCMND,NgayCap,NoiCapCMND,NoiCap,NgayNhapHoc,HoTenCha,NgheNghiepCha,HoTenMe,NgheNghiepMe,SoDienThoai,SoDienThoaiPhuHuynh,SoDienThoai2,SoDienThoai3,Email,EmailTruong,SoTaiKhoan,TenTaiKhoan,TenNganHang,ChiNhanhNganHang,MaBHXHBHYT,TrangThai,QuocTich,TruongLop12,SoQuyetDinh,NgayQuyetDinh,DotRaQuyetDinh,ChucVu,DonViCongTac,GhiChu,HinhTheSinhVienUrl,NgayImportAnhTheSv,NgayCapNhatAnhThe,AnhCMNDMatTruoc,AnhCMNDMatSau,AnhBangTotNghiep,AnhHocBa,AnhGiayKhaiSinh,AnhHoKhau,HoSoDaXacThuc,NgayXacThucHoSo,NgayTao,NgayCapNhat,IsDeleted
c8f1e7a3-0878-4e43-a0d2-2f74533f028e,HS054,SBD054,54,SV054,BC054,Tran Thi,Ngoc,0,8/2/2005,THPT Nguyen Du,Kinh,Phat giao,400 Le Duan P.Ben Nghe Q.1 TP.HCM,400 Le Duan P.Ben Nghe Q.1 TP.HCM,TP.HCM,Quan 1,Ben Nghe,Gia Lai,Pleiku,Thang Loi,,,,KV1,,THPT Nguyen Du,9/1/2020,,10/4/2021,,CA Gia Lai,,,Tran Van Chinh,Ky Su,Ho Thi Lan,Noi Tro,914567890,,,,ngoc.tt@mail.com,,,TRAN THI NGOC,Sacombank,Chi nhanh Quan 1,3456789012,1,Vi?t Nam,THPT Nguyen Du,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
d8d993b7-7c93-4ff9-b38b-1432d1991992,HS055,SBD055,55,SV055,BC055,Ho Van,Duy,1,26/5/2004,THPT Gia Dinh,Kinh,Khong,500 Nguyen Hue P.Ben Nghe Q.1 TP.HCM,500 Nguyen Hue P.Ben Nghe Q.1 TP.HCM,TP.HCM,Quan 1,Ben Nghe,Lam Dong,Da Lat,Ward 1,,,,KV3,,THPT Gia Dinh,22/6/2020,,25/11/2022,,CA Lam Dong,,,Ho Van Hiep,Lao Dong,Nguyen Thi Hanh,Ke Toan,975678901,,,,duy.hv@mail.com,,,HO VAN DUY,ACB,Chi nhanh Quan 1,4567890123,1,Vi?t Nam,THPT Gia Dinh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
7a7983ec-0289-4f0c-9604-1c0cf39125fa,HS056,SBD056,56,SV056,BC056,Nguyen Thi,Thuy,0,11/11/2003,THPT Tran Hung Dao,Kinh,Thien Chua giao,600 Dong Khoi P.Ben Nghe Q.1 TP.HCM,600 Dong Khoi P.Ben Nghe Q.1 TP.HCM,TP.HCM,Quan 1,Ben Nghe,Dong Nai,Long Khanh,Xuan Lap,,,,KV2,,THPT Tran Hung Dao,15/7/2019,,14/8/2021,,CA Dong Nai,,,Nguyen Van Tien,Giao Vien,Pham Thi Huong,Buon Ban,986789012,,,,thuy.nt@mail.com,,,NGUYEN THI THUY,Eximbank,Chi nhanh Quan 1,5678901234,1,Vi?t Nam,THPT Tran Hung Dao,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
6ff3b185-f589-4b48-98b2-d4a95e0dfab3,HS057,SBD057,57,SV057,BC057,Tran Van,Bao,1,23/3/2005,THPT Nguyen Thi Dinh,Kinh,Phat giao,700 Ly Tu Trong P.Ben Thanh Q.1 TP.HCM,700 Ly Tu Trong P.Ben Thanh Q.1 TP.HCM,TP.HCM,Quan 1,Ben Thanh,Binh Duong,Thuan An,Lai Thieu,,,,KV2-NT,,THPT Nguyen Thi Dinh,8/4/2020,,3/1/2023,,CA Binh Duong,,,Tran Van Long,Quan Ly,Le Thi Lieu,Noi Tro,967890123,,,,bao.tv@mail.com,,,TRAN VAN BAO,VietinBank,Chi nhanh Quan 1,6789012345,1,Vi?t Nam,THPT Nguyen Thi Dinh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
78d27fd5-3556-4db8-8001-f234fd40822f,HS058,SBD058,58,SV058,BC058,Le Thi,Hang,0,7/9/2004,THPT Nguyen Khuyen,Kinh,Khong,800 Le Thanh Ton P.Ben Thanh Q.1 TP.HCM,800 Le Thanh Ton P.Ben Thanh Q.1 TP.HCM,TP.HCM,Quan 1,Ben Thanh,Can Tho,Cai Rang,Le Binh,,,,KV1,,THPT Nguyen Khuyen,21/11/2020,,27/4/2022,,CA Can Tho,,,Le Van Tam,Lao Dong,Pham Thi Minh,Ke Toan,908901234,,,,hang.lt@mail.com,,,LE THI HANG,MBBank,Chi nhanh Quan 1,7890123456,1,Vi?t Nam,THPT Nguyen Khuyen,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
0f8b99c2-4d3e-4e31-b5bb-bb3bc33b4ad3,HS059,SBD059,59,SV059,BC059,Ho Van,Hung,1,30/12/2003,THPT Nguyen Tat Thanh,Kinh,Thien Chua giao,900 Truong Dinh P.Ben Thanh Q.1 TP.HCM,900 Truong Dinh P.Ben Thanh Q.1 TP.HCM,TP.HCM,Quan 1,Ben Thanh,Vinh Long,Binh Minh,Cai Von,,,,KV3,,THPT Nguyen Tat Thanh,14/1/2020,,16/10/2021,,CA Vinh Long,,,Ho Van Phuc,Cong An,Nguyen Thi Xuan,Ban Hang,917890123,,,,hung.hv@mail.com,,,HO VAN HUNG,VPBank,Chi nhanh Quan 1,8901234567,1,Vi?t Nam,THPT Nguyen Tat Thanh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
8ac05423-392f-4d9c-8b1d-b3495a1264c8,HS060,SBD060,60,SV060,BC060,Pham Thi,Yen,0,18/5/2005,THPT Nguyen Thi Dinh,Kinh,Phat giao,100 Huynh Thuc Khang P.Ben Nghe Q.1 TP.HCM,100 Huynh Thuc Khang P.Ben Nghe Q.1 TP.HCM,TP.HCM,Quan 1,Ben Nghe,Hau Giang,Vi Thanh,Ward 4,,,,KV2,,THPT Nguyen Thi Dinh,8/3/2020,,5/3/2023,,CA Hau Giang,,,Pham Van Hoang,Ky Thuat,Tran Thi Thu,Noi Tro,979012345,,,,yen.pt@mail.com,,,PHAM THI YEN,Techcombank,Chi nhanh Quan 1,9012345678,1,Vi?t Nam,THPT Nguyen Thi Dinh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
6a9981a3-d61a-4635-9c58-8f254c376bcd,HS061,SBD061,61,SV061,BC061,Nguyen Van,Hao,1,2/11/2004,THPT Nguyen Chi Thanh,Kinh,Khong,200 Nguyen Thi Minh Khai P.Ben Thanh Q.1 TP.HCM,200 Nguyen Thi Minh Khai P.Ben Thanh Q.1 TP.HCM,TP.HCM,Quan 1,Ben Thanh,Tra Vinh,Tra Vinh,Ward 7,,,,KV2-NT,,THPT Nguyen Chi Thanh,21/9/2020,,20/7/2022,,CA Tra Vinh,,,Nguyen Van Lam,Lao Dong,Do Thi Huyen,Ke Toan,980123456,,,,hao.nv@mail.com,,,NGUYEN VAN HAO,Sacombank,Chi nhanh Quan 1,123456789,1,Vi?t Nam,THPT Nguyen Chi Thanh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
3f6bce93-4307-42ed-b58b-bb0c9e109469,HS062,SBD062,62,SV062,BC062,Tran Thi,Thanh,0,25/7/2003,THPT Le Hong Phong,Kinh,Thien Chua giao,300 Tran Hung Dao P.Cau Ong Lanh Q.1 TP.HCM,300 Tran Hung Dao P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Bac Giang,Luc Nam,Doi Ngo,,,,KV1,,THPT Le Hong Phong,14/12/2019,,9/4/2021,,CA Bac Giang,,,Tran Van Binh,Bo Doi,Phan Thi Hoa,Ban Hang,961234567,,,,thanh.tt@mail.com,,,TRAN THI THANH,ACB,Chi nhanh Quan 1,1234567890,1,Vi?t Nam,THPT Le Hong Phong,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
05c4431a-0c9f-40f2-a38b-838f9442f196,HS063,SBD063,63,SV063,BC063,Le Van,Thang,1,9/1/2005,THPT Marie Curie,Kinh,Phat giao,400 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,400 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Phu Tho,Viet Tri,Gia Cam,,,,KV3,,THPT Marie Curie,3/5/2020,,24/11/2022,,CA Phu Tho,,,Le Van Cong,Quan Ly,Bui Thi Thuy,Noi Tro,903456789,,,,thang.lv@mail.com,,,LE VAN THANG,Eximbank,Chi nhanh Quan 1,2345678901,1,Vi?t Nam,THPT Marie Curie,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
b2ac891d-112c-44e4-95cf-dde5a83a9853,HS064,SBD064,64,SV064,BC064,Pham Thi,Dieu,0,28/11/2004,THPT Nguyen Hien,Kinh,Khong,500 Calmette P.Cau Ong Lanh Q.1 TP.HCM,500 Calmette P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Yen Bai,Yen Bai,Dong Tam,,,,KV2,,THPT Nguyen Hien,16/10/2020,,13/5/2021,,CA Yen Bai,,,Pham Van Truong,Ky Su,Tran Thi Yen,Ke Toan,914567890,,,,dieu.pt@mail.com,,,PHAM THI DIEU,VietinBank,Chi nhanh Quan 1,3456789012,1,Vi?t Nam,THPT Nguyen Hien,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
e89c3736-35fd-4df7-b8a0-3cb597645017,HS065,SBD065,65,SV065,BC065,Do Van,Khoa,1,13/4/2004,THPT Le Minh Xuan,Kinh,Thien Chua giao,100 Vo Van Kiet P.Cau Ong Lanh Q.1 TP.HCM,100 Vo Van Kiet P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Ha Giang,Ha Giang,Nguyen Trai,,,,KV2-NT,,THPT Le Minh Xuan,9/1/2020,,2/2/2023,,CA Ha Giang,,,Do Van Hung,Cong Nhan,Ho Thi Lien,Buon Ban,975678901,,,,khoa.dv@mail.com,,,DO VAN KHOA,MBBank,Chi nhanh Quan 1,4567890123,1,Vi?t Nam,THPT Le Minh Xuan,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
8eeab28e-616e-462a-90bc-ea01f77fa12a,HS066,SBD066,66,SV066,BC066,Tran Thi,Loan,0,2/9/2005,THPT Nguyen Thi Dinh,Kinh,Phat giao,200 Nguyen Cong Tru P.Nguyen Thai Binh Q.1 TP.HCM,200 Nguyen Cong Tru P.Nguyen Thai Binh Q.1 TP.HCM,TP.HCM,Quan 1,Nguyen Thai Binh,Cao Bang,Cao Bang,Hop Giang,,,,KV1,,THPT Nguyen Thi Dinh,22/7/2020,,27/8/2021,,CA Cao Bang,,,Tran Van Dat,Quan Ly,Le Thi Thuy,Noi Tro,986789012,,,,loan.tt@mail.com,,,TRAN THI LOAN,VPBank,Chi nhanh Quan 1,5678901234,1,Vi?t Nam,THPT Nguyen Thi Dinh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
d7345fe0-6bd5-4e99-a942-27d1dc7c013f,HS067,SBD067,67,SV067,BC067,Nguyen Van,Linh,1,17/1/2004,THPT Tran Quy Cap,Kinh,Khong,300 Nam Ky Khoi Nghia P.Nguyen Thai Binh Q.1 TP.HCM,300 Nam Ky Khoi Nghia P.Nguyen Thai Binh Q.1 TP.HCM,TP.HCM,Quan 1,Nguyen Thai Binh,Lang Son,Lang Son,Hoang Van Thu,,,,KV3,,THPT Tran Quy Cap,15/2/2020,,16/11/2022,,CA Lang Son,,,Nguyen Van Tien,Lao Dong,Pham Thi Sam,Ke Toan,967890123,,,,linh.nv@mail.com,,,NGUYEN VAN LINH,Techcombank,Chi nhanh Quan 1,6789012345,1,Vi?t Nam,THPT Tran Quy Cap,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
a308270e-0e5f-4987-8c3f-97d95b54d9e6,HS068,SBD068,68,SV068,BC068,Phan Thi,Hong,0,6/10/2005,THPT Nguyen Du,Kinh,Thien Chua giao,400 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,400 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Son La,Son La,Quyet Thang,,,,KV2,,THPT Nguyen Du,28/8/2020,,5/3/2021,,CA Son La,,,Phan Van Tuan,Ky Thuat,Do Thi Hai,Ban Hang,908901234,,,,hong.pt@mail.com,,,PHAN THI HONG,Sacombank,Chi nhanh Quan 1,7890123456,1,Vi?t Nam,THPT Nguyen Du,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
46434d28-1a17-41ce-928b-8f7c8f9a7a88,HS069,SBD069,69,SV069,BC069,Vo Van,Nhat,1,21/3/2004,THPT Nguyen Du,Kinh,Phat giao,500 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,500 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Lai Chau,Lai Chau,Tan Phong,,,,KV2-NT,,THPT Nguyen Du,11/4/2020,,29/11/2022,,CA Lai Chau,,,Vo Van Hung,Cong An,Le Thi Lieu,Noi Tro,917890123,,,,nhat.vv@mail.com,,,VO VAN NHAT,ACB,Chi nhanh Quan 1,8901234567,1,Vi?t Nam,THPT Nguyen Du,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
94204557-b96c-4c57-8a5d-820c837ebeb0,HS070,SBD070,70,SV070,BC070,Bui Thi,Diep,0,5/12/2003,THPT Ngo Quyen,Kinh,Khong,600 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,600 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Dien Bien,Dien Bien Phu,Tan Thanh,,,,KV1,,THPT Ngo Quyen,24/9/2019,,18/8/2021,,CA Dien Bien,,,Bui Van Dat,Quan Ly,Tran Thi Loan,Ke Toan,979012345,,,,diep.bt@mail.com,,,BUI THI DIEP,Eximbank,Chi nhanh Quan 1,9012345678,1,Vi?t Nam,THPT Ngo Quyen,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
a8fdb12b-4c99-43e5-890e-04ab5b8c648e,HS071,SBD071,71,SV071,BC071,Nguyen Van,Kha,1,16/6/2005,THPT Nguyen Thuong Hien,Kinh,Thien Chua giao,700 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,700 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Hoa Binh,Hoa Binh,Phuong Thinh,,,,KV3,,THPT Nguyen Thuong Hien,17/1/2020,,7/3/2023,,CA Hoa Binh,,,Nguyen Van Tan,Lao Dong,Pham Thi Hoa,Ban Hang,980123456,,,,kha.nv@mail.com,,,NGUYEN VAN KHA,VietinBank,Chi nhanh Quan 1,123456789,1,Vi?t Nam,THPT Nguyen Thuong Hien,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
2b5a6049-d1ac-463e-8c82-d5cd8fe2b171,HS072,SBD072,72,SV072,BC072,Tran Thi,Loan,0,4/3/2004,THPT Le Quy Don,Kinh,Phat giao,800 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,800 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Bac Kan,Bac Kan,Duc Xuan,,,,KV2,,THPT Le Quy Don,10/6/2020,,22/10/2021,,CA Bac Kan,,,Tran Van Duc,Ky Su,Do Thi Yen,Noi Tro,961234567,,,,loan.tt@mail.com,,,TRAN THI LOAN,MBBank,Chi nhanh Quan 1,1234567890,1,Vi?t Nam,THPT Le Quy Don,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
63d05d6f-9e0b-4de6-8ef5-5b00467db316,HS073,SBD073,73,SV073,BC073,Le Van,Thang,1,28/8/2005,THPT Nguyen Khuyen,Kinh,Khong,900 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,900 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Tuyen Quang,Tuyen Quang,Phan Thiet,,,,KV2-NT,,THPT Nguyen Khuyen,3/12/2019,,11/4/2023,,CA Tuyen Quang,,,Le Van Chinh,Quan Ly,Nguyen Thi Minh,Ke Toan,903456789,,,,thang.lv@mail.com,,,LE VAN THANG,VPBank,Chi nhanh Quan 1,2345678901,1,Vi?t Nam,THPT Nguyen Khuyen,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
874dc9b5-72cf-443f-8850-91b4a2a20852,HS074,SBD074,74,SV074,BC074,Pham Thi,Thuy,0,15/2/2004,THPT Vo Thi Sau,Kinh,Thien Chua giao,1000 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,1000 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Cao Bang,Thong Nong,Thong Huu,,,,KV1,,THPT Vo Thi Sau,16/5/2020,,30/9/2021,,CA Cao Bang,,,Pham Van Hoang,Lao Dong,Tran Thi Mai,Ban Hang,914567890,,,,thuy.pt@mail.com,,,PHAM THI THUY,Techcombank,Chi nhanh Quan 1,3456789012,1,Vi?t Nam,THPT Vo Thi Sau,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
ad6703c2-e927-4a77-bd84-0dcbe4f9ac37,HS075,SBD075,75,SV075,BC075,Do Van,Chien,1,1/7/2005,THPT Tran Quy Cap,Kinh,Phat giao,1100 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,1100 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Quang Binh,Dong Hoi,Phu Hai,,,,KV3,,THPT Tran Quy Cap,8/10/2020,,19/2/2023,,CA Quang Binh,,,Do Van Minh,Cong An,Ho Thi Sam,Noi Tro,975678901,,,,chien.dv@mail.com,,,DO VAN CHIEN,Sacombank,Chi nhanh Quan 1,4567890123,1,Vi?t Nam,THPT Tran Quy Cap,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
3a505bf3-d99c-4c97-818a-f1cd801276eb,HS076,SBD076,76,SV076,BC076,Nguyen Thi,Tuyet,0,20/4/2004,THPT Nguyen Du,Kinh,Khong,1200 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,1200 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Quang Tri,Dong Ha,Ward 2,,,,KV2,,THPT Nguyen Du,22/1/2020,,8/7/2022,,CA Quang Tri,,,Nguyen Van Loc,Ky Su,Tran Thi Diep,Ke Toan,986789012,,,,tuyet.nt@mail.com,,,NGUYEN THI TUYET,ACB,Chi nhanh Quan 1,5678901234,1,Vi?t Nam,THPT Nguyen Du,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
1d5101d8-1091-4d59-9d99-23d471e32141,HS077,SBD077,77,SV077,BC077,Tran Van,Thinh,1,6/11/2005,THPT Gia Dinh,Kinh,Thien Chua giao,1300 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,1300 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Quang Nam,Hoi An,Cam Ha,,,,KV2-NT,,THPT Gia Dinh,15/6/2020,,23/11/2021,,CA Quang Nam,,,Tran Van Binh,Quan Ly,Le Thi Lieu,Ban Hang,967890123,,,,thinh.tv@mail.com,,,TRAN VAN THINH,Eximbank,Chi nhanh Quan 1,6789012345,1,Vi?t Nam,THPT Gia Dinh,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
8d6b3987-6e65-44e2-a62f-0b95ddcc872b,HS078,SBD078,78,SV078,BC078,Le Thi,Minh,0,29/1/2004,THPT Hung Vuong,Kinh,Phat giao,1400 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,1400 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Binh Dinh,Quy Nhon,Tran Phu,,,,KV1,,THPT Hung Vuong,8/9/2019,,12/5/2023,,CA Binh Dinh,,,Le Van Duong,Lao Dong,Pham Thi Ngoc,Noi Tro,908901234,,,,minh.lt@mail.com,,,LE THI MINH,VietinBank,Chi nhanh Quan 1,7890123456,1,Vi?t Nam,THPT Hung Vuong,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
cf78eb37-f0de-4a3c-9356-f5f038fcf738,HS079,SBD079,79,SV079,BC079,Pham Van,Nghia,1,13/10/2003,THPT Ngo Gia Tu,Kinh,Khong,1500 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,1500 Nguyen Thai Hoc P.Cau Ong Lanh Q.1 TP.HCM,TP.HCM,Quan 1,Cau Ong Lanh,Phu Yen,Tuy Hoa,Ward 3,,,,KV3,,THPT Ngo Gia Tu,21/2/2020,,1/10/2021,,CA Phu Yen,,,Pham Van Cuong,Giao Vien,Nguyen Thi Hong,Ke Toan,917890123,,,,nghia.pv@mail.com,,,PHAM VAN NGHIA,MBBank,Chi nhanh Quan 1,8901234567,1,Vi?t Nam,THPT Ngo Gia Tu,,,,,,,https://filestorage-avatar.png,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,,,,,,,TRUE,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,2025-07-07 15:29:56.754 +0700,FALSE
